,page_number,Sheet Number,subject,Scaled Length,x1,y1,x2,y2,NM,ScaleFactor,author,modified_date,xref,Type,AISC_Manual_Label,W,PB
738,4,,"('W10X68',)",0.8718765515,20.0899997287,20.3300001356,20.1899990506,20.2866668701,fitz-A338,96,"('W10X68',)",,2273,,,,
739,4,,"('W10X68',)",0.8474757419000001,17.8633321126,15.0833333333,17.8199988471,14.9866672092,fitz-A339,96,"('W10X68',)",,2275,,,,
740,4,,"('W10X68',)",0.8474757419000001,17.7633327908,15.1299997965,17.7199995253,15.0333336724,fitz-A340,96,"('W10X68',)",,2277,,,,
741,4,,"('W10X68',)",0.8718765515,17.7433336046,15.0800001356,17.8433329264,15.0366668701,fitz-A341,96,"('W10X68',)",,2279,,,,
742,4,,"('W10X68',)",0.8474757419000001,16.5466664632,12.1366678874,16.5033331977,12.0400017632,fitz-A342,96,"('W10X68',)",,2281,,,,
743,4,,"('W10X68',)",0.8474812902000001,16.4466671414,12.1799994575,16.4033321804,12.0833333333,fitz-A343,96,"('W10X68',)",,2283,,,,
744,4,,"('W10X68',)",0.8828238836000001,16.4233330621,12.1333346897,16.5233323839,12.086666531,fitz-A344,96,"('W10X68',)",,2285,,,,
745,4,,"('W10X54',)",0.8232154345,23.0933329264,18.9300011529,23.1366661919,19.0233340793,fitz-A345,96,"('W10X54',)",,2287,,,,
746,4,,"('W10X54',)",0.8232154345,23.1899990506,18.8866678874,23.2333323161,18.9800008138,fitz-A346,96,"('W10X54',)",,2289,,,,
747,4,,"('W10X54',)",0.8232277366,23.2099999322,18.9333343506,23.1166653103,18.9766676161,fitz-A347,96,"('W10X54',)",,2291,,,,
748,4,,"('W10X54',)",0.8232277366,21.9699995253,16.4199998644,22.0133327908,16.5133344862,fitz-A348,96,"('W10X54',)",,2293,,,,
749,4,,"('W10X54',)",0.8232277366,22.0666656494,16.3766665988,22.1099989149,16.4700012207,fitz-A349,96,"('W10X54',)",,2295,,,,
750,4,,"('W10X54',)",0.8474812902000001,22.0899997287,16.4233330621,21.9933336046,16.466668023,fitz-A350,96,"('W10X54',)",,2297,,,,
751,4,,"('W10X54',)",0.8474757419000001,20.7466668023,13.680001152900001,20.7900000678,13.776667277,fitz-A351,96,"('W10X54',)",,2299,,,,
752,4,,"('W10X54',)",0.8474757419000001,20.8433329264,13.6366678874,20.8866661919,13.7333340115,fitz-A352,96,"('W10X54',)",,2301,,,,
753,4,,"('W10X54',)",0.8474757419000001,20.8633321126,13.6833343506,20.7666659885,13.7266676161,fitz-A353,96,"('W10X54',)",,2303,,,,
754,4,,"('W10X54',)",0.8266601562,19.7133331299,11.1699998644,19.7133331299,11.0666673448,fitz-A354,96,"('W10X54',)",,2305,,,,
755,4,,"('W10X54',)",0.8266601562,19.6066657172,11.1699998644,19.6066657172,11.0666673448,fitz-A355,96,"('W10X54',)",,2307,,,,
756,4,,"('W10X54',)",0.8533393012,19.6066657172,11.1200018989,19.7133331299,11.1200018989,fitz-A356,96,"('W10X54',)",,2309,,,,
757,4,,"('W10X54',)",0.8474757419000001,21.3066660563,22.7866668701,21.2099999322,22.8300001356,fitz-A357,96,"('W10X54',)",,2311,,,,
758,4,,"('W10X54',)",0.8232154345,21.3466661241,22.8833329942,21.2533331977,22.9266662598,fitz-A358,96,"('W10X54',)",,2313,,,,
759,4,,"('W10X54',)",0.8474757419000001,21.2999996609,22.9033338759,21.2566663954,22.8066677517,fitz-A359,96,"('W10X54',)",,2315,,,,
760,4,,"('W10X54',)",0.8266601562,25.1600002713,36.5633341471,25.1600002713,36.6666666667,fitz-A360,96,"('W10X54',)",,2467,,,,
761,4,,"('W10X54',)",0.8266601562,25.2633327908,36.5633341471,25.2633327908,36.6666666667,fitz-A361,96,"('W10X54',)",,2469,,,,
762,4,,"('W10X54',)",0.8266601562,25.2633327908,36.6133321126,25.1600002713,36.6133321126,fitz-A362,96,"('W10X54',)",,2471,,,,
763,4,,"('W10X54',)",0.8266601562,25.1600002713,30.7100016276,25.1600002713,30.8133341471,fitz-A363,96,"('W10X54',)",,2473,,,,
764,4,,"('W10X54',)",0.8266601562,25.2633327908,30.7100016276,25.2633327908,30.8133341471,fitz-A364,96,"('W10X54',)",,2475,,,,
765,4,,"('W10X54',)",0.8266601562,25.2633327908,30.7599995931,25.1600002713,30.7599995931,fitz-A365,96,"('W10X54',)",,2477,,,,
766,4,,"('W10X54',)",0.8266601562,25.2633327908,25.0833333333,25.1600002713,25.0833333333,fitz-A366,96,"('W10X54',)",,2479,,,,
767,4,,"('W10X54',)",0.8266601562,25.2633327908,25.190000746,25.1600002713,25.190000746,fitz-A367,96,"('W10X54',)",,2481,,,,
768,4,,"('W10X54',)",0.8533393012,25.2099999322,25.190000746,25.2099999322,25.0833333333,fitz-A368,96,"('W10X54',)",,2483,,,,
769,4,,"('W10X54',)",0.8266601562,25.1600002713,28.3333333333,25.1600002713,28.4366658529,fitz-A369,96,"('W10X54',)",,2485,,,,
770,4,,"('W10X54',)",0.8266601562,25.2633327908,28.3333333333,25.2633327908,28.4366658529,fitz-A370,96,"('W10X54',)",,2487,,,,
771,4,,"('W10X54',)",0.8266601562,25.2633327908,28.3866678874,25.1600002713,28.3866678874,fitz-A371,96,"('W10X54',)",,2489,,,,
772,4,,"('W10X54',)",0.8266601562,25.1600002713,33.9600016276,25.1600002713,34.0633341471,fitz-A372,96,"('W10X54',)",,2491,,,,
773,4,,"('W10X54',)",0.8266601562,25.2633327908,33.9600016276,25.2633327908,34.0633341471,fitz-A373,96,"('W10X54',)",,2493,,,,
774,4,,"('W10X54',)",0.8266601562,25.2633327908,34.0099995931,25.1600002713,34.0099995931,fitz-A374,96,"('W10X54',)",,2495,,,,
775,4,,"('W10X54',)",0.8266601562,21.8466661241,36.5633341471,21.8466661241,36.6666666667,fitz-A375,96,"('W10X54',)",,2497,,,,
776,4,,"('W10X54',)",0.8266601562,21.9500003391,36.5633341471,21.9500003391,36.6666666667,fitz-A376,96,"('W10X54',)",,2499,,,,
777,4,,"('W10X54',)",0.8266737196,21.9500003391,36.6133321126,21.8466661241,36.6133321126,fitz-A377,96,"('W10X54',)",,2501,,,,
778,4,,"('W10X68',)",0.8533528646,21.8433329264,30.7066650391,21.8433329264,30.8133341471,fitz-A378,96,"('W10X68',)",,2503,,,,
779,4,,"('W10X68',)",0.8533528646,21.9533335368,30.7066650391,21.9533335368,30.8133341471,fitz-A379,96,"('W10X68',)",,2505,,,,
780,4,,"('W10X68',)",0.8800048828,21.9533335368,30.7599995931,21.8433329264,30.7599995931,fitz-A380,96,"('W10X68',)",,2507,,,,
781,4,,"('W10X68',)",0.8533393012,21.8433329264,25.0833333333,21.8433329264,25.190000746,fitz-A381,96,"('W10X68',)",,2509,,,,
782,4,,"('W10X68',)",0.8533393012,21.9533335368,25.0833333333,21.9533335368,25.190000746,fitz-A382,96,"('W10X68',)",,2511,,,,
783,4,,"('W10X68',)",0.8800048828,21.9533335368,25.1366678874,21.8433329264,25.1366678874,fitz-A383,96,"('W10X68',)",,2513,,,,
784,4,,"('W10X68',)",0.8533257378,21.8433329264,28.3333333333,21.8433329264,28.4399990506,fitz-A384,96,"('W10X68',)",,2515,,,,
785,4,,"('W10X68',)",0.8533257378,21.9533335368,28.3333333333,21.9533335368,28.4399990506,fitz-A385,96,"('W10X68',)",,2517,,,,
786,4,,"('W10X68',)",0.8800048828,21.9533335368,28.3866678874,21.8433329264,28.3866678874,fitz-A386,96,"('W10X68',)",,2519,,,,
787,4,,"('W10X54',)",0.8266601562,17.6600002713,36.5633341471,17.6600002713,36.6666666667,fitz-A387,96,"('W10X54',)",,2521,,,,
788,4,,"('W10X54',)",0.8266601562,17.7633327908,36.5633341471,17.7633327908,36.6666666667,fitz-A388,96,"('W10X54',)",,2523,,,,
789,4,,"('W10X54',)",0.8266601562,17.7633327908,36.6133321126,17.6600002713,36.6133321126,fitz-A389,96,"('W10X54',)",,2525,,,,
790,4,,"('W10X54',)",0.8266601562,17.6600002713,30.7100016276,17.6600002713,30.8133341471,fitz-A390,96,"('W10X54',)",,2527,,,,
791,4,,"('W10X54',)",0.8266601562,17.7633327908,30.7100016276,17.7633327908,30.8133341471,fitz-A391,96,"('W10X54',)",,2529,,,,
